StockCode,CustomerID,Purchase
90200D,14505,1
90160D,14505,1
90200E,14505,1
22802,18037,1
22326,18037,1
21559,18037,1
22663,18037,1
21931,18037,1
22386,18037,1
21754,14180,1
21755,14180,1
22072,14180,1
22846,14180,1
21258,14180,1
22795,14180,1
21218,14180,1
21539,14180,1
21216,14180,1
82011A,14180,1
15060B,14180,1
85014A,14180,1
85014B,14180,1
21756,14180,1
20801,16210,1
21876,16210,1
22638,16210,1
84946,16210,1
82616C,13198,1
85183A,13198,1
85183B,13198,1
21843,13198,1
22380,13198,1
22149,13198,1
22475,13198,1
21731,13198,1
21833,13198,1
84077,13198,1
21221,13198,1
21224,13198,1
85136C,13198,1
85135C,13198,1
20780,13198,1
22544,13198,1
22539,13198,1
22530,13198,1
22537,13198,1
21556,13198,1
22637,13198,1
22650,13198,1
21890,13198,1
22910,13198,1
84347,12540,1
21164,12540,1
21506,12540,1
22023,12540,1
22819,12540,1
21519,12540,1
22030,12540,1
22620,12540,1
84077,12540,1
22553,12540,1
22556,12540,1
22423,12540,1
22120,12540,1
21754,12540,1
21755,12540,1
21340,12540,1
POST,12540,1
21479,12540,1
84029E,12540,1
22837,12540,1
85035B,13225,1
85035C,13225,1
72351B,13225,1
72349B,13225,1
22130,15361,1
35610B,15361,1
35610C,15361,1
20893,15361,1
22178,15361,1
84949,15361,1
22460,15361,1
21868,15689,1
21875,15689,1
37370,15689,1
22781,15689,1
22467,15689,1
84927E,15689,1
22837,14290,1
22941,14290,1
22910,14290,1
85123A,14290,1
22804,14290,1
21733,14290,1
21741,14290,1
21485,14290,1
22112,14290,1
22835,14290,1
84029E,14290,1
84816,14290,1
22077,14290,1
22457,14290,1
47566B,14290,1
47566,14290,1
22469,14290,1
22914,14290,1
82482,14290,1
84818,14290,1
21181,14290,1
22748,14290,1
22745,14290,1
84946,13209,1
72122,13209,1
22423,13209,1
22184,13209,1
79067,13209,1
85123A,13209,1
84029E,13209,1
22766,13209,1
82494L,13209,1
22470,13209,1
22791,13209,1
21479,13209,1
22760,13209,1
85227,14796,1
21704,14796,1
22757,14796,1
22450,14796,1
22758,14796,1
22451,14796,1
22429,14796,1
22228,14796,1
21914,14796,1
21383,14796,1
22536,14796,1
22197,14796,1
21215,14796,1
21260,14796,1
21975,14796,1
82599,14796,1
84378,14796,1
84380,14796,1
21232,14796,1
22644,14796,1
85123A,14796,1
84352,17790,1
21733,17790,1
22795,12747,1
48138,12747,1
82494L,12747,1
21754,12747,1
82482,12747,1
22086,17428,1
22910,17428,1
22834,17428,1
20914,17428,1
22199,17428,1
22203,17428,1
22667,17428,1
22891,17428,1
22624,17428,1
22625,17428,1
22627,17428,1
85184C,17428,1
82486,17790,1
82483,17790,1
21390,13069,1
22297,13069,1
21870,13069,1
85199S,13069,1
15039,13069,1
90129A,13069,1
90120D,13069,1
70007,13069,1
70006,13069,1
22700,13069,1
22512,13069,1
22511,13069,1
22378,13069,1
22377,13069,1
21882,13069,1
21880,13069,1
21879,13069,1
21876,13069,1
21873,13069,1
10135,13069,1
10125,13069,1
22702,13069,1
22346,13069,1
22345,13069,1
22344,13069,1
22343,13069,1
22222,13069,1
22117,13069,1
21883,13069,1
22384,13069,1
21360,13069,1
84520B,13069,1
22467,13069,1
21034,13069,1
20675,13999,1
20676,13999,1
20677,13999,1
21238,13999,1
21239,13999,1
21240,13999,1
22052,13999,1
22086,13999,1
22348,13999,1
22411,13999,1
22480,13999,1
22481,13999,1
22492,13999,1
22548,13999,1
22910,13999,1
84755,13999,1
85099F,13999,1
22844,14498,1
21592,14498,1
21187,14498,1
22988,14498,1
20914,14498,1
22839,14498,1
84879,14498,1
21136,14498,1
22838,14498,1
22781,14498,1
22845,14498,1
22558,14498,1
22457,14498,1
21262,14741,1
21613,14741,1
84029E,14741,1
85015,14741,1
21030,15854,1
22804,15854,1
84031B,15854,1
84031A,15854,1
85123A,15854,1
84029G,15854,1
21622,15854,1
22834,15854,1
21034,15854,1
15056P,15854,1
15056BL,15854,1
15056N,15854,1
20679,15854,1
22113,15854,1
22111,15854,1
22710,16701,1
22952,16701,1
10002,16701,1
21156,16701,1
21479,16701,1
21481,16701,1
21524,16701,1
21539,16701,1
21704,16701,1
22348,16701,1
22558,16701,1
21100,16927,1
84212,16927,1
82482,15555,1
84029G,17990,1
22835,17990,1
22112,17990,1
22111,17990,1
20829,17990,1
21915,17990,1
85123A,17990,1
16216,15555,1
22489,15555,1
21703,15555,1
20983,15555,1
20981,15555,1
20982,15555,1
M,15555,1
22493,15555,1
22561,15555,1
82494L,15555,1
20973,15555,1
20974,15555,1
20975,15555,1
21889,15555,1
22623,15555,1
21823,15555,1
21918,15555,1
22718,15555,1
85227,15555,1
22634,14544,1
21830,14544,1
22905,14544,1
22904,14544,1
22130,14544,1
22128,14544,1
84077,14544,1
22502,14544,1
21892,14544,1
21829,14544,1
22551,14544,1
22556,14544,1
22652,14544,1
22555,14544,1
22553,14544,1
21587,14544,1
21810,14544,1
21429,14544,1
22355,14544,1
22586,14544,1
22587,14544,1
22654,14544,1
85006,14544,1
22739,14544,1
22356,14544,1
20749,14544,1
20728,14544,1
22382,14544,1
17164B,14544,1
17165D,14544,1
22812,14544,1
22152,14544,1
21811,14544,1
22604,14544,1
22639,14544,1
21671,14544,1
21672,14544,1
21430,14544,1
20750,14544,1
21809,14544,1
21584,14544,1
22642,14544,1
22488,14544,1
22185,14544,1
22457,14544,1
22600,14544,1
20754,14544,1
22607,14544,1
21644,14544,1
22411,14544,1
21647,14544,1
21648,14544,1
22418,14544,1
84991,17338,1
21877,17338,1
47591D,17338,1
21843,17338,1
22667,17338,1
79000,17338,1
22357,17338,1
79067,17338,1
72802C,17338,1
21481,17338,1
72807B,17338,1
72807C,17338,1
22834,17338,1
22111,17338,1
22113,17338,1
84029G,17338,1
22837,17338,1
22086,17338,1
22659,17338,1
72780,17338,1
20914,17338,1
22630,17338,1
20956,17338,1
21820,17338,1
21813,17338,1
21815,17338,1
72802B,17338,1
21326,17338,1
21812,17338,1
47471,17338,1
22536,17338,1
22530,17338,1
22529,17338,1
22495,17338,1
21913,17338,1
22619,17338,1
85123A,17338,1
22337,17338,1
22759,17338,1
72799F,17338,1
72799E,17338,1
84347,17338,1
22491,17338,1
21464,17338,1
20973,17338,1
20977,17338,1
84030E,17338,1
22112,17338,1
21463,17338,1
22591,17338,1
22637,17338,1
22694,17338,1
22748,17338,1
22746,17338,1
22940,17338,1
21452,17231,1
22461,17231,1
22646,17799,1
21826,17799,1
22619,17799,1
21830,17799,1
22745,17799,1
22746,17799,1
22748,17799,1
22639,17799,1
22751,17799,1
22750,17799,1
22602,17799,1
21818,17799,1
21819,17799,1
22940,17799,1
21892,17799,1
22144,17799,1
21619,17799,1
21617,17799,1
21615,17799,1
72741,17799,1
22834,17799,1
22956,17799,1
22934,17799,1
22933,17799,1
22930,17799,1
22935,17799,1
21034,17799,1
22157,17799,1
22130,17799,1
22955,17799,1
20711,14565,1
20712,14565,1
20713,14565,1
22483,14565,1
22112,14565,1
22759,14565,1
22954,14565,1
22961,14565,1
22969,14565,1
85099B,14565,1
85099F,14565,1
85175,14565,1
22822,14565,1
22835,14565,1
22863,14565,1
22377,14565,1
22379,14565,1
22381,14565,1
22386,14565,1
22457,14565,1
22488,14565,1
22558,14565,1
22567,14565,1
22611,14565,1
22652,14565,1
22670,14565,1
22671,14565,1
22672,14565,1
22673,14565,1
22674,14565,1
22675,14565,1
21106,14565,1
21107,14565,1
21108,14565,1
21109,14565,1
21110,14565,1
21111,14565,1
21112,14565,1
21155,14565,1
21181,14565,1
21258,14565,1
21259,14565,1
21411,14565,1
21623,14565,1
21868,14565,1
21870,14565,1
21876,14565,1
21928,14565,1
21929,14565,1
21980,14565,1
21984,14565,1
21985,14565,1
21986,14565,1
22077,14565,1
21390,13408,1
22189,13408,1
22294,13408,1
22295,13408,1
22456,13408,1
22574,13408,1
22792,13408,1
22800,13408,1
82600,13408,1
84375,16726,1
22834,16726,1
22964,16726,1
21865,16726,1
84993B,16726,1
21212,16726,1
84992,16726,1
22900,16726,1
21733,16726,1
22457,16726,1
84378,16726,1
84380,16726,1
84030E,16726,1
22379,16726,1
22549,16726,1
22212,16726,1
22441,16726,1
21484,16726,1
22113,16726,1
79321,16726,1
22075,14085,1
85049A,14085,1
22076,14085,1
22585,14085,1
22776,14085,1
22739,14085,1
22737,14085,1
85123A,14085,1
22966,14085,1
22732,14085,1
22601,14085,1
22576,14085,1
22597,14085,1
21819,14085,1
21818,14085,1
84029E,14085,1
21165,14085,1
21164,14085,1
22358,14085,1
72800E,14085,1
21485,14085,1
22798,14085,1
22800,14085,1
22792,14085,1
22574,14085,1
22573,14085,1
22156,14085,1
22577,14085,1
22578,14085,1
84946,14085,1
22178,14085,1
22082,14085,1
22943,14085,1
21754,14085,1
82486,14085,1
82483,14085,1
22121,14085,1
21340,14085,1
22423,14085,1
84985A,17303,1
22113,17303,1
21916,17303,1
22219,17303,1
22294,17303,1
21114,17303,1
22296,17303,1
84992,17303,1
21977,17303,1
21212,17303,1
17021,17303,1
85018D,17303,1
22412,17303,1
22640,17303,1
22639,17303,1
21833,17303,1
22953,17303,1
21888,17303,1
21889,17303,1
21918,17303,1
21917,17303,1
21910,17303,1
22853,17303,1
85199S,17303,1
22265,17303,1
48187,17303,1
22498,17303,1
21523,17303,1
21955,17303,1
22047,17303,1
22197,17303,1
21621,17303,1
22411,17303,1
85123A,17303,1
22413,17303,1
22115,17303,1
84849D,17303,1
84849B,17303,1
22457,17303,1
22577,17303,1
21733,17303,1
22573,17303,1
85114C,17303,1
22926,17303,1
22925,17303,1
22456,17303,1
82567,17303,1
22583,17303,1
22584,17303,1
22837,17303,1
22469,17303,1
22797,17303,1
22191,17303,1
21136,14639,1
21181,14639,1
21313,14639,1
21314,14639,1
21527,14639,1
21528,14639,1
21534,14639,1
21623,14639,1
21668,14639,1
21669,14639,1
21670,14639,1
21671,14639,1
21672,14639,1
21673,14639,1
21843,14639,1
21845,14639,1
21870,14639,1
21908,14639,1
22072,14639,1
22188,14639,1
22423,14639,1
22429,14639,1
22469,14639,1
22470,14639,1
22589,14639,1
22595,14639,1
22624,14639,1
22625,14639,1
22666,14639,1
22670,14639,1
22690,14639,1
22694,14639,1
22838,14639,1
22839,14639,1
22846,14639,1
22847,14639,1
22848,14639,1
22969,14639,1
48173C,14639,1
48194,14639,1
82600,14639,1
84947,17611,1
22214,17611,1
48187,17611,1
48173C,17611,1
48194,17611,1
48184,17611,1
22121,17611,1
21755,17611,1
22975,17611,1
22988,17611,1
22977,17611,1
22921,17611,1
22916,17611,1
22919,17611,1
22917,17611,1
22920,17611,1
22918,17611,1
22798,17611,1
22800,17611,1
22731,17611,1
22973,17611,1
22972,17611,1
22974,17611,1
22969,17611,1
21326,17611,1
22729,17611,1
22730,17611,1
22624,17611,1
22960,17611,1
22961,17611,1
22110,17611,1
21484,17611,1
22910,17611,1
21591,17611,1
22733,17611,1
22086,17611,1
22909,17611,1
22755,17611,1
22754,17611,1
22753,17611,1
22491,17611,1
22489,17611,1
22563,17611,1
22564,17611,1
90162D,17231,1
90162B,17231,1
90162C,17231,1
90190C,17231,1
90078,17231,1
90014B,17231,1
90151,17231,1
90147,17231,1
90032,17231,1
85049E,17231,1
22222,17231,1
22739,17231,1
22738,17231,1
22737,17231,1
22736,17231,1
22454,17231,1
22078,17231,1
22079,17231,1
22082,17231,1
85049A,17231,1
22081,17231,1
22452,17231,1
22158,17231,1
22534,17231,1
22533,17231,1
22535,17231,1
22536,17231,1
22537,17231,1
22532,17231,1
22530,17231,1
84849D,17231,1
22585,17231,1
72780,17231,1
22571,17231,1
22154,17231,1
21817,17231,1
21818,17231,1
22227,17231,1
22574,17231,1
22576,17231,1
21448,17231,1
84849B,17231,1
84879,17231,1
22505,17231,1
21985,17231,1
21982,17231,1
21754,17231,1
22111,17231,1
84946,17231,1
21429,17231,1
20829,17179,1
20828,17179,1
22382,17179,1
22662,17179,1
22383,17179,1
20725,17179,1
85049C,17179,1
22082,17179,1
84247E,17179,1
84997D,17179,1
84997C,17179,1
84997A,17179,1
84997B,17179,1
22449,17179,1
22450,17179,1
21238,17179,1
21239,17179,1
21240,17179,1
22988,17179,1
21931,17179,1
22082,17524,1
21591,17524,1
84947,17524,1
21584,17524,1
22469,17524,1
22694,17524,1
20718,15640,1
20724,15640,1
21210,15640,1
21212,15640,1
21452,15640,1
21479,15640,1
21485,15640,1
21868,15640,1
21871,15640,1
21928,15640,1
21929,15640,1
21930,15640,1
21931,15640,1
21955,15640,1
21974,15640,1
21977,15640,1
22111,15640,1
22112,15640,1
22113,15640,1
22132,15640,1
22189,15640,1
22382,15640,1
22384,15640,1
22423,15640,1
22502,15640,1
22607,15640,1
22834,15640,1
22952,15640,1
48138,15640,1
79321,15640,1
84077,15640,1
84692,15640,1
84991,15640,1
85049E,15640,1
22077,15640,1
22636,12476,1
21658,12476,1
22222,13269,1
22343,13269,1
22346,13269,1
22610,13269,1
21787,13269,1
22630,13269,1
22629,13269,1
22659,13269,1
21232,13269,1
22374,13269,1
22375,13269,1
22371,13269,1
85099B,13269,1
22439,13269,1
22299,17293,1
22835,17293,1
84029E,17293,1
22696,17293,1
22113,17293,1
22294,17293,1
72800E,17293,1
84029G,17293,1
84945,17293,1
21326,17293,1
84879,17293,1
85049A,17293,1
21034,17293,1
22760,17293,1
21662,17937,1
21658,17937,1
21664,17937,1
22567,17937,1
20914,17937,1
22781,15808,1
22909,15311,1
84997C,15311,1
21244,15311,1
20675,15311,1
21240,15311,1
21559,15311,1
21470,15311,1
22788,15311,1
22766,15311,1
21563,15311,1
72598,15311,1
82486,15311,1
16016,17890,1
16014,17890,1
16008,17890,1
21331,17890,1
21682,17890,1
22460,17890,1
20846,17890,1
21666,17890,1
21654,17890,1
21012,17890,1
22214,17890,1
20847,17890,1
20848,17890,1
72802B,17890,1
85034C,17890,1
85035C,17890,1
85036C,17890,1
21683,17890,1
21684,17890,1
22470,17890,1
20802,17890,1
21363,17890,1
22792,17890,1
21326,17890,1
84946,17890,1
21664,17890,1
21393,17890,1
21401,17890,1
84997D,17890,1
84997B,17890,1
84997A,17890,1
84997C,17890,1
20674,17890,1
20675,17890,1
20676,17890,1
20677,17890,1
84879,17890,1
21974,17890,1
21210,17890,1
22482,17890,1
22480,17890,1
22816,17890,1
22030,17890,1
79190A,17890,1
79190B,17890,1
79190D,17890,1
70006,17890,1
21821,17890,1
20826,17890,1
84947,17890,1
21145,17890,1
22728,17890,1
22730,17890,1
22727,17890,1
21398,17890,1
21392,17890,1
21948,17890,1
21534,17890,1
22578,17890,1
22585,17890,1
21034,17890,1
84030E,13089,1
22077,13089,1
21870,13089,1
21484,13089,1
21258,13089,1
21259,13089,1
82486,13089,1
82482,13089,1
82494L,13089,1
79000,13089,1
22723,13089,1
22722,13089,1
22720,13089,1
22931,13089,1
22930,13089,1
84575A,17375,1
20914,17375,1
22198,17375,1
22197,17375,1
84247E,17375,1
22080,17375,1
85199S,17375,1
79000,17375,1
21976,17375,1
84992,17375,1
21977,17375,1
84993A,17375,1
22079,17375,1
22096,17375,1
22471,17375,1
85135C,17375,1
47567B,17375,1
22624,17375,1
22049,17375,1
84313C,17375,1
84313B,17375,1
90125D,17371,1
21872,17371,1
21874,17371,1
20782,17371,1
85048,17371,1
37370,17371,1
21735,17371,1
48173C,15867,1
48116,15867,1
21524,15867,1
48184,15867,1
22049,15867,1
22449,15867,1
22940,15867,1
22837,15867,1
22834,15867,1
21473,15867,1
22371,17969,1
17021,17969,1
21682,17969,1
22745,17969,1
84360,17969,1
75131,17969,1
40016,17969,1
21351,14625,1
22794,14625,1
22854,14625,1
22188,14625,1
22189,14625,1
22470,14625,1
22694,14625,1
22464,14625,1
22969,14625,1
22558,14625,1
21564,14625,1
22196,14625,1
22898,14625,1
22199,14625,1
22625,14625,1
22930,14625,1
22937,14625,1
21210,14625,1
22423,14625,1
20979,14625,1
21539,14625,1
21218,14625,1
21156,14625,1
21623,14625,1
22411,14625,1
21484,14625,1
22111,14625,1
22820,14625,1
22904,14625,1
22759,14625,1
84992,14625,1
21527,14625,1
22082,14625,1
22086,14625,1
82486,15808,1
21187,15808,1
21192,15808,1
21189,15808,1
21191,15808,1
22689,15808,1
22111,15808,1
22454,15808,1
22795,15808,1
22451,15808,1
22697,15808,1
22699,15808,1
22112,15808,1
82582,15808,1
82583,15808,1
82599,15808,1
85152,15808,1
82580,15808,1
82581,15808,1
82605,15808,1
82484,15808,1
21314,15808,1
22191,15808,1
85099F,15808,1
22469,15808,1
22470,15808,1
85035C,15194,1
90210B,15194,1
90210A,15194,1
22112,15194,1
22835,15194,1
84029E,15194,1
47480,15194,1
21314,15194,1
22798,15194,1
22800,15194,1
20704,15159,1
21065,15159,1
21109,15159,1
21110,15159,1
21111,15159,1
21112,15159,1
22074,15159,1
22471,15159,1
22473,15159,1
22655,15159,1
22834,15159,1
70006,15159,1
84509G,15159,1
84519A,15159,1
84820,15159,1
84819,15159,1
84818,15159,1
84823,15159,1
85034B,15159,1
85034C,15159,1
85035B,15159,1
85035C,15159,1
85169A,15159,1
85169B,15159,1
85169D,15159,1
85170B,15159,1
85170C,15159,1
85170D,15159,1
85184C,15159,1
90057,15159,1
90210A,15159,1
90210C,15159,1
90210D,15159,1
17091A,15159,1
17091J,15159,1
84625A,15159,1
84625C,15159,1
21523,15159,1
22371,15159,1
22374,15159,1
22375,15159,1
20725,15159,1
20726,15159,1
20727,15159,1
79321,15159,1
22656,15159,1
22964,15159,1
22236,15159,1
20802,14733,1
20801,14733,1
20803,14733,1
21619,14733,1
22342,14733,1
22782,14733,1
22783,14733,1
84660B,14733,1
84766,14733,1
85034B,14733,1
85035B,14733,1
22762,14733,1
22784,14733,1
22193,14733,1
22625,14733,1
84970L,14733,1
21651,14733,1
72127,14733,1
82484,14733,1
21232,14733,1
22645,14733,1
35095B,17576,1
20802,17576,1
22470,17576,1
22783,17576,1
22782,17576,1
84823,17576,1
22891,17576,1
84819,17576,1
85169A,17576,1
22794,17576,1
21210,13211,1
22086,13211,1
22111,15777,1
22180,15777,1
18098C,15777,1
85123A,15777,1
21892,15777,1
84029E,16455,1
84029G,16455,1
22835,16455,1
22887,16455,1
22884,16455,1
22616,16455,1
21479,16455,1
22112,16455,1
22111,16455,1
22909,16455,1
21034,16455,1
22151,14525,1
21730,14525,1
85099B,14525,1
22621,14525,1
22469,14525,1
22737,14525,1
72799E,14525,1
20974,14525,1
22739,14525,1
84946,14525,1
22294,14525,1
22297,14525,1
22792,14525,1
84949,14525,1
21326,14525,1
21385,14525,1
85123A,14525,1
22155,14525,1
84947,14525,1
21258,16161,1
22946,16161,1
POST,15694,1
22961,13324,1
22666,13324,1
22665,13324,1
47567B,13324,1
22423,13324,1
85099C,14829,1
22411,14829,1
22720,14829,1
22722,14829,1
22909,14829,1
84799,14829,1
22744,14829,1
47591D,13050,1
22469,13050,1
22158,13050,1
22766,13050,1
22086,13050,1
82484,13050,1
21868,13050,1
21874,13050,1
21314,13050,1
21790,13050,1
22795,13050,1
21735,13050,1
82483,13050,1
21484,13050,1
21876,13050,1
21485,13050,1
21527,13802,1
22423,13802,1
22222,13948,1
84766,13948,1
84823,13948,1
35400,16422,1
84826,13008,1
22618,14206,1
21658,15093,1
22423,15093,1
72800E,14667,1
22294,14667,1
22839,14667,1
20711,14667,1
21351,14667,1
22157,14667,1
84950,14667,1
85104,14667,1
22297,17894,1
84836,17894,1
21890,17894,1
22899,17894,1
22548,17894,1
M,17894,1
21721,17894,1
21724,17894,1
21726,17894,1
84536B,17894,1
84946,17894,1
22082,17894,1
22080,17894,1
22450,17894,1
22451,17894,1
20981,17894,1
84709B,17894,1
22352,17894,1
84535B,17894,1
22961,17894,1
21232,17894,1
16237,17894,1
21877,17894,1
22121,17894,1
20750,17894,1
85231G,17894,1
85231B,17894,1
85036A,17894,1
21429,17894,1
22059,17894,1
21485,17894,1
84032B,17894,1
20983,17894,1
20982,17894,1
22367,17894,1
47591D,17894,1
22623,16202,1
85231B,16202,1
20685,16202,1
47566,16202,1
22294,16202,1
22427,16202,1
79067,16202,1
21620,16202,1
21615,16202,1
22504,16202,1
84817,16202,1
84819,16202,1
84820,16202,1
84821,16202,1
84823,16202,1
79321,16202,1
21619,16202,1
21915,16202,1
22189,16442,1
22689,16442,1
22469,16442,1
22470,16442,1
22568,16442,1
22273,16442,1
84032B,16442,1
21892,16442,1
21912,16442,1
22334,16442,1
22556,16442,1
84032A,16442,1
22739,16442,1
21059,16442,1
21098,16442,1
21240,16442,1
22113,16442,1
22512,16442,1
22757,16442,1
22756,16442,1
22759,16442,1
85035A,16442,1
21380,16442,1
85035C,16442,1
21106,16442,1
22082,16442,1
22079,16442,1
22080,16442,1
21884,16442,1
21705,16442,1
21915,16442,1
22620,16442,1
21245,16442,1
21244,16442,1
20675,16442,1
20674,16442,1
21867,16442,1
22210,16442,1
22150,16442,1
22607,16442,1
22190,16442,1
22663,16442,1
22845,16442,1
21033,16442,1
22782,18075,1
22963,18075,1
85123A,18075,1
22178,18075,1
84755,18075,1
21666,18075,1
22470,18075,1
85064,18075,1
10135,18075,1
22457,18075,1
21326,18075,1
22427,18075,1
22460,15468,1
22838,16570,1
22179,16570,1
22839,14524,1
22588,14524,1
37450,14524,1
21586,14524,1
22969,14524,1
84375,14524,1
21584,14524,1
37449,14524,1
22112,14524,1
22595,14524,1
22077,14524,1
85049D,14524,1
85049E,14524,1
85049G,14524,1
21181,14524,1
22961,14524,1
22783,14524,1
51014L,14524,1
22862,14524,1
82600,14524,1
22154,14524,1
22155,14524,1
22161,14524,1
21018,14524,1
84997D,14524,1
21034,14524,1
20970,14907,1
22111,14907,1
84029E,14907,1
22835,14907,1
22607,14907,1
22605,14907,1
21136,14907,1
22548,14907,1
21791,14907,1
22077,14907,1
22576,14907,1
20967,14907,1
21485,14907,1
22621,14907,1
22457,18141,1
22217,15602,1
22224,17526,1
22151,17975,1
22118,17975,1
22469,17975,1
22295,17975,1
22119,17975,1
82581,17975,1
82583,17975,1
22797,17975,1
21592,17975,1
22983,17975,1
22365,17975,1
22690,17975,1
22660,17975,1
22120,17975,1
21754,17975,1
21756,17975,1
22694,17975,1
21135,17975,1
20763,17975,1
20777,17975,1
22333,12434,1
22094,12434,1
21217,12434,1
35832,13078,1
84352,16810,1
84032B,15356,1
84032A,15356,1
22727,15356,1
22535,15356,1
22666,15356,1
22469,15356,1
84927A,15356,1
85150,15356,1
22534,15356,1
22529,15356,1
22530,15356,1
22531,15356,1
22536,15356,1
22537,15356,1
22533,15356,1
22470,15356,1
35961,15356,1
21166,15356,1
21908,15356,1
82567,15356,1
82583,15356,1
22413,15356,1
22629,15356,1
22631,15356,1
22386,13599,1
21524,14901,1
22838,14901,1
22839,14901,1
22107,17722,1
22686,14829,1
22795,14961,1
22198,14961,1
22197,14961,1
22900,14961,1
22911,14961,1
20727,14961,1
21213,14961,1
21558,14961,1
22085,14961,1
20725,14961,1
22384,14961,1
22150,14961,1
22271,14961,1
22274,14961,1
22565,14961,1
22566,14961,1
22749,14961,1
84880,14961,1
21559,14961,1
21561,14961,1
22086,14961,1
22910,14961,1
21891,14961,1
21892,14961,1
22620,14961,1
22111,14961,1
21485,14961,1
22112,14961,1
22835,14961,1
84029G,14961,1
22932,14961,1
22930,14961,1
22935,14961,1
22937,14961,1
22722,14961,1
22961,14961,1
22960,14961,1
22720,14961,1
22834,13267,1
22113,13267,1
21484,13267,1
22178,13267,1
22760,13267,1
22168,13267,1
82482,13267,1
16156S,17041,1
22986,17041,1
21500,17041,1
22704,17041,1
22114,17041,1
22112,17041,1
84029E,17041,1
21485,17041,1
22113,17041,1
22962,17041,1
22348,17041,1
22937,17041,1
22935,17041,1
22667,17041,1
22665,17041,1
22862,17041,1
22111,17041,1
22704,17685,1
22720,15039,1
22721,15039,1
21865,15039,1
22553,15039,1
21867,15039,1
22242,15039,1
20622,15039,1
84997D,15039,1
22171,15039,1
22782,15039,1
21033,15039,1
21928,15039,1
82616B,15039,1
22374,15039,1
21245,15039,1
21243,15039,1
21210,15039,1
21240,15039,1
21238,15039,1
21239,15039,1
21212,15039,1
20677,15039,1
20676,15039,1
20674,15039,1
20713,15039,1
21929,15039,1
21481,15039,1
22851,15039,1
21080,15039,1
22613,15039,1
84987,15039,1
22064,15039,1
21244,15039,1
21621,15039,1
21242,15039,1
21564,15039,1
85123A,15039,1
21557,15039,1
21928,16458,1
85099B,16458,1
85099F,16458,1
20723,16458,1
22835,16458,1
85123A,16458,1
21166,16458,1
22112,16458,1
22470,16458,1
22469,16458,1
21112,16083,1
21879,16083,1
22074,16083,1
21884,16083,1
22481,16083,1
22834,16083,1
35651,16083,1
70006,16083,1
84915,16083,1
84916,16083,1
84917,16083,1
85184C,16083,1
21109,16083,1
21110,16083,1
21111,16083,1
84826,16083,1
85036C,16083,1
22508,16262,1
72802B,16262,1
22890,16262,1
M,15181,1
22759,17194,1
M,17194,1
22910,17194,1
22572,17194,1
22576,17194,1
22585,17194,1
20762,17194,1
84247E,17194,1
22489,17194,1
21441,17194,1
22739,17194,1
21442,17194,1
21802,17194,1
21807,17194,1
21801,17194,1
22086,17194,1
21260,17194,1
22744,17194,1
20765,17194,1
22752,17194,1
85232D,17194,1
20750,17194,1
21258,17194,1
22906,17194,1
22168,17194,1
22432,17194,1
21584,14057,1
22704,14057,1
22710,14057,1
22711,14057,1
21495,14057,1
22045,14057,1
22536,14057,1
22531,14057,1
22619,14057,1
21889,14057,1
22988,14057,1
21918,14057,1
22548,14057,1
21830,14057,1
21731,14057,1
21504,14057,1
22716,14057,1
21507,14057,1
21509,14057,1
21508,14057,1
22616,14057,1
22564,14057,1
22563,14057,1
22562,14057,1
21790,14057,1
22556,14057,1
22555,14057,1
21791,14057,1
22549,14057,1
20750,14057,1
20963,14057,1
20966,14057,1
21915,14057,1
21914,14057,1
22198,14057,1
22197,14057,1
22618,14057,1
22758,14057,1
22753,14057,1
22713,14057,1
22659,14057,1
85099B,14057,1
20713,14057,1
22571,15514,1
22549,15514,1
22722,15514,1
21790,15514,1
21791,15514,1
22415,15514,1
21034,15514,1
22960,14871,1
22555,14871,1
22557,14871,1
84030E,14871,1
22554,14871,1
22112,14871,1
22111,14871,1
21485,14871,1
84029E,14871,1
22556,14871,1
22158,14871,1
21756,14871,1
22119,14871,1
21314,14871,1
21363,14871,1
22726,14871,1
21658,14871,1
21586,14871,1
71477,14871,1
82483,14871,1
22474,14871,1
21429,13178,1
21931,13178,1
21930,13178,1
21929,13178,1
20713,13178,1
20712,13178,1
22385,13178,1
22386,13178,1
22411,13178,1
85099B,13178,1
85099C,13178,1
85099F,13178,1
20725,13178,1
20726,13178,1
20727,13178,1
20728,13178,1
22382,13178,1
22383,13178,1
22384,13178,1
22328,13178,1
22502,13178,1
20681,13178,1
20682,13178,1
20719,13178,1
20723,13178,1
20724,13178,1
22355,13178,1
22356,13178,1
22661,13178,1
22630,13178,1
22629,13178,1
21559,13178,1
22422,18044,1
22660,18044,1
20966,18044,1
20963,18044,1
20961,18044,1
72741,18044,1
21845,14606,1
22891,15983,1
22927,15983,1
22926,15983,1
22834,15983,1
22622,15983,1
22623,15983,1
22522,15983,1
22524,15983,1
22520,15983,1
22082,15983,1
21915,15983,1
21914,15983,1
20983,18219,1
21314,18219,1
15060B,18219,1
22692,18219,1
21258,16812,1
22968,16812,1
22509,16812,1
22654,16812,1
22586,16812,1
21479,16812,1
21481,16812,1
21484,16812,1
21485,16812,1
22111,16812,1
22112,16812,1
22835,16812,1
22837,16812,1
84029G,16812,1
84029E,16812,1
22701,16191,1
22702,16191,1
22700,16191,1
22834,16191,1
85123A,12370,1
21031,12370,1
21026,12370,1
21025,12370,1
